zpid,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29461255,12,0,0,0,1,0,0,0,0,7100,1152,1,0,1,1,1.4,3.333333333,473,11,1,4,1,29461255_6b5fd7cc996a70f2e697ad7c68266992-p_f.jpg
29384750,9,0,1,2,0,0,0,0,0,16117.2,1145,1,0,1,1,1.133333333,3.333333333,437,11,1,2,1,29384750_abaa856a17ef34cca2996de70f2dc005-p_f.jpg
29385237,1,0,4,2,1,0,0,0,0,5880,1919,1,0,1,1,1.066666667,5,697,11,4,3,3,29385237_streetviewlocation2014E9thSt2CAustin2CTX78702size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureePy5ixYPv6G5yROOoe6aairSkbA.jpg
29384496,40,0,1,3,0,0,0,0,0,6141,896,1,0,1,1,1.3,3.333333333,437,11,3,3,1,29384496_ac13eaf5fd53f1826bad7b2122458fc7-p_f.jpg
29381733,20,0,6,3,0,0,0,0,0,6141,1334,1,0,1,1,1.066666667,3.666666667,396,10,2,4,1,29381733_9a238f5872107d85bb088b0e11ed68d4-p_f.jpg
64690230,68,0,6,0,1,0,0,0,0,4138,1280,1,0,1,1,1.066666667,4,413,11,2,3,1,64690230_ddb1f42db64f593ed908a3bc8bf5ef26-p_f.jpg
29385216,1,0,0,0,0,0,0,0,0,3049,955,1,0,1,1,1.033333333,5,697,11,1,2,1,29385216_e4d39799a3d759da1570c873671d22d4-p_f.jpg
29384494,1,0,2,1,2,2,0,1,0,6098,1806,1,0,1,1,1.3,3.333333333,437,11,3,3,2,29384494_2176cc570a9102c67448a97923a6598f-p_f.jpg
29385491,1,0,3,2,0,0,0,0,0,8682,1078,1,0,1,1,1.133333333,3.333333333,437,11,1,2,1,29385491_ccb69059122a27e43f5e45185e92cdf6-p_f.jpg
29384710,1,0,1,1,1,0,0,0,0,7840,1197,1,0,1,1,1.133333333,3.333333333,437,11,2,2,1,29384710_a07114a5a35f0670f7ff6cbf8570953d-p_f.jpg
29384707,21,2,0,1,0,0,0,0,0,7405,1300,1,0,1,1,1.133333333,3.333333333,437,11,1,2,1,29384707_5dafff478c84a3e7c42f2852348ab438-p_f.jpg
29381707,1,0,0,2,0,0,0,0,0,6795,730,1,0,1,1,1.066666667,3.666666667,396,10,1,2,1,29381707_streetviewlocation2909E3rdSt2CAustin2CTX78702size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureah5hNFRmGutImMOKQpN_iAqzUMA.jpg
124843206,18,0,4,1,0,0,0,0,0,2801,560,1,0,1,1,1.233333333,4,413,11,1,2,1,124843206_7589949205db830df0110c73e446bf35-p_f.jpg
29386385,1,0,0,0,0,0,0,0,0,7230,786,1,0,1,1,1.2,3.333333333,437,11,1,2,1,29386385_24ee8911cb4934dd5a5affab0e0c828c-p_f.jpg
2077963705,8,0,5,2,2,0,0,0,0,6821,1022,1,0,1,1,1.166666667,3.666666667,396,10,3,2,1,2077963705_b70abf93805ad371b9ab4c62bfa3aec1-p_f.jpg
144230873,41,0,3,1,0,4,0,0,0,3963,1917,1,0,1,1,1.066666667,3.666666667,396,10,3,3,2,144230873_aa8f7c65351a75e6180564a4a186d92e-p_f.jpg
29381699,15,0,0,0,0,0,0,0,0,6534,840,1,0,1,1,1.066666667,3.666666667,396,10,1,1,1,29381699_b51e2c8be7e97412c45d3ae142147210-p_f.jpg
29385193,41,0,2,2,4,2,0,0,0,4356,594,1,0,1,1,1,5,697,11,1,1,1,29385193_4e8f13bcfa7a56ac0b892ac9f3f91377-p_f.jpg
29383192,6,0,1,0,2,0,0,0,0,3005,720,1,0,1,1,1.066666667,4,413,11,1,2,1,29383192_9713f6d33cdb4c73e45f344cbbce30a8-p_f.jpg
29383171,32,0,6,4,0,0,0,0,0,3005,725,1,0,1,1,1.066666667,4,413,11,2,2,1,29383171_4ea8f21582a433aa4adad18585758684-p_f.jpg
2078820664,72,0,5,2,2,3,0,0,0,2465,1002,1,0,1,1,1.066666667,4,413,11,2,2,1,2078820664_20f8b39a047bb10fca61b1f154c0f1df-p_f.jpg
29384662,1,0,8,3,2,0,0,0,0,6534,1886,1,0,1,1,1.133333333,3.666666667,396,10,2,3,1,29384662_b2f6a6d4c7872e8c3570b1fcee15debe-p_f.jpg
29384661,15,0,2,2,0,0,0,0,0,6446,1214,1,0,1,1,1.1,3.666666667,396,10,2,3,1,29384661_8a75c86e354789a71f46b75fbd3cf3fe-p_f.jpg
29385484,1,0,0,0,0,0,0,0,0,9461,1134,1,0,1,1,1.166666667,3.333333333,437,11,2,4,1,29385484_0a9d2abade007d3fc13484fa0aa07fbb-p_f.jpg
29383233,26,0,2,2,1,0,0,0,0,3397,880,1,0,1,1,1.1,4,413,11,2,1,1,29383233_384608e02bfee2462e99a4fc0dcec672-p_f.jpg
29382981,10,0,0,0,0,0,0,0,0,6751,1138,1,0,1,1,1.033333333,4,409,11,1,2,1,29382981_66d42f39ca2a9220cfbface0c75f25f1-p_f.jpg
29383146,8,0,1,2,0,0,0,0,0,3005,667,1,0,1,1,1.066666667,4,413,11,1,1,1,29383146_22d7163839aec4a108ba7c35c07c02d3-p_f.jpg
119617140,118,0,1,2,1,0,0,2,0,7405,2502,1,0,1,1,1.1,4,409,11,3,4,2,119617140_a48585e582f0d4cdddd2872fc047d9fd-p_f.jpg
29384637,19,0,1,0,1,1,0,0,0,7405,2030,1,0,1,1,1.166666667,3.666666667,396,10,2,3,2,29384637_332152291d61409024cf80581bbc8a8c-p_f.jpg
70326128,30,0,2,2,0,0,0,0,0,6011,1766,1,0,1,1,1.2,3.333333333,437,11,2,3,1,70326128_f0e4809a9c13c9d48910eb495f85b6cd-p_f.jpg
29384628,17,0,1,1,0,0,0,0,0,6751,1008,1,0,1,1,1.133333333,3.666666667,396,10,1,4,2,29384628_a37e54091c3811dd8b822f4f650e23ac-p_f.jpg
29381625,8,0,0,0,0,0,0,0,0,6882,1250,1,0,1,1,1.2,3.666666667,396,10,2,3,1,29381625_2bfc4b0079572312c12d9720a43425de-p_f.jpg
29381614,1,0,1,2,1,1,0,0,0,6926,1236,1,0,1,1,1.2,3.666666667,396,10,2,3,1,29381614_dfd3928b5fcdaac2e775bac89d659a4d-p_f.jpg
29384610,66,0,2,2,1,1,0,1,0,4791,1938,1,0,1,1,1.166666667,3.666666667,396,10,3,3,2,29384610_a70679399953d2a2032d5c9933460f46-p_f.jpg
29383109,35,0,3,2,1,1,0,0,0,3005,2573,1,0,1,1,1.033333333,4,413,11,3,4,1,29383109_820a212db7b33df1dd7e807b62b62577-p_f.jpg
2079388602,39,0,6,0,3,1,0,0,0,3066,894,1,0,1,1,1.1,3.333333333,437,11,2,2,1,2079388602_54606bc21edb9a0d83d8cf5b53f16515-p_f.jpg
29384591,3,0,0,1,0,0,0,0,0,6751,768,1,0,1,1,1.2,3.666666667,396,10,1,2,1,29384591_ce2f844a66f4421d29f79859e8e36b38-p_f.jpg
29383586,33,0,2,1,0,0,0,0,0,9147,1168,1,0,1,1,1.166666667,3.333333333,437,11,2,3,1,29383586_65b05f66ee0dfd86ec66ee7105779770-p_f.jpg
29384464,4,0,0,2,1,0,0,0,0,5749,1344,1,0,1,1,1.3,3.333333333,437,11,2,3,1,29384464_2cc13707e31a6af35037d2c8935abf71-p_f.jpg
29383082,33,0,1,2,2,2,0,1,0,3049,1903,1,0,1,1,1.066666667,4,413,11,2.5,3,2,29383082_9c03dfa9528814efece6ec2041ac49da-p_f.jpg
29383075,28,0,5,2,0,0,0,0,0,3267,680,1,0,1,1,1.066666667,4,413,11,1,2,1,29383075_96241975027cc5f02267cceb99ba7787-p_f.jpg
114405569,62,0,5,2,2,2,0,0,0,5662,2150,1,0,1,1,1.033333333,5,697,11,3,3,2,114405569_f8769163f470670e3ba3a529e7059558-p_f.jpg
29383569,5,0,0,0,0,0,0,0,0,7056,684,1,0,1,1,1.166666667,3.333333333,437,11,1,2,1,29383569_5671ae93dc3f86f6784c4912fbe9bf8b-p_f.jpg
29383066,38,0,1,2,0,0,0,0,0,7797,1519,1,0,1,1,1.066666667,4,413,11,1,2,1,29383066_96ff84b4112a068d9a91c13e9aefd74c-p_f.jpg
29384058,2,0,8,3,0,0,0,0,0,6621,1551,1,0,1,1,1.166666667,3.666666667,396,10,3,3,2,29384058_5bb8df17a9d311ff626cea343441fe96-p_f.jpg
29384557,38,0,6,2,2,1,0,0,0,6751,1623,1,0,1,1,1.166666667,3.666666667,396,10,3,3,1,29384557_8fee5bdbc37c9b9401c9cbbaedd8e581-p_f.jpg
145652056,13,0,6,0,2,0,0,1,0,3049,853,1,0,1,1,1.1,4,409,11,1,2,1,145652056_82787caccd31e425987a677b351b4476-p_f.jpg
29384054,8,0,0,2,0,0,0,0,0,6621,1080,1,0,1,1,1.166666667,3.666666667,396,10,1,2,2,29384054_d11f2d6a37142837514f44911e656f4b-p_f.jpg
29384458,16,0,8,2,0,0,0,0,0,5749,2149,1,0,1,1,1.3,3.333333333,437,11,3,4,1,29384458_de77d5b9355d0d2164b351664dce86e3-p_f.jpg
29383542,34,0,1,0,0,0,0,0,0,7448,780,1,0,1,1,1.166666667,3.333333333,437,11,1,2,1,29383542_dfe56a2f634443da0a5227de3b238014-p_f.jpg
29386541,18,0,2,2,2,0,0,0,0,5009,1140,1,0,1,1,1.1,3.333333333,437,11,2,2,1,29386541_001cf9cdc8d85311b2026b8c256d6975-p_f.jpg
29381540,7,0,6,2,0,0,0,0,0,8145,1500,1,0,1,1,1.066666667,4,409,11,1,2,1,29381540_bb98739c85308a6e79ede6995084a95c-p_f.jpg
29383039,57,0,4,1,2,1,0,0,0,3049,1004,1,0,1,1,1.066666667,4,409,11,2,2,1,29383039_f0af09659d59b2aa5727f24734644424-p_f.jpg
29384038,46,0,7,2,3,0,0,0,0,4356,1000,1,0,1,1,1.066666667,4,413,11,2,2,1,29384038_a132791ceac02d675ecd71de9a1caba7-p_f.jpg
251029457,44,0,3,2,1,1,0,0,0,2613,924,1,0,1,1,1.266666667,3.333333333,437,11,2,2,2,251029457_24951e8d50d2ecfbf9ca59bcb35a9991-p_f.jpg
29384034,40,0,4,3,0,0,0,0,0,6490,1800,1,0,1,1,1.066666667,4,413,11,3,4,2,29384034_2ec31f14fd3177f8dbbe86d31409cd47-p_f.jpg
29386533,37,0,2,0,0,0,0,0,0,14374.8,1024,1,0,1,1,1.1,3.333333333,437,11,1,2,1,29386533_12fb55184c2fca3f1fddc4c66267e046-p_f.jpg
29384030,34,0,2,2,4,0,0,0,0,4312,1279,1,0,1,1,1.066666667,4,413,11,2,2,2,29384030_576c3b2e12dbabc7e5e80207c022e4e7-p_f.jpg
29384027,1,0,4,2,3,1,0,0,0,9583,2792,1,0,1,1,1.066666667,4,413,11,4,4,2,29384027_ea1fed92df613962ec729a3dfd8c99eb-p_f.jpg
29385525,25,0,4,1,3,0,0,1,0,7840,2528,1,0,1,1,1.133333333,3.333333333,437,11,3,4,2,29385525_d8754a30d03e3e6af54e451fb0999b36-p_f.jpg
29383023,1,0,1,1,0,0,0,0,0,6751,1474,1,0,1,1,1.033333333,4,409,11,2,3,1,29383023_87fff8fc735ab94bfe882af4270aac30-p_f.jpg
29385519,17,0,1,1,0,0,0,0,0,7274,960,1,0,1,1,1.066666667,3.333333333,437,11,2,3,1,29385519_0f21e6be5618dc6cec0e38d0ddc2df70-p_f.jpg
29385516,11,2,1,2,0,0,0,0,0,9365,728,1,0,1,1,1.066666667,3.333333333,437,11,1,3,1,29385516_479aacb386085dfeeaf9ad20a40f2c9b-p_f.jpg
29384015,37,0,1,3,0,0,0,0,0,6534,754,1,0,1,1,1.1,4,413,11,1,2,1,29384015_957934588ef7477f7cff4a23747d11b6-p_f.jpg
29385449,36,0,3,0,1,1,0,0,0,1481,466,1,0,1,1,1.3,4,413,11,1,1,1,29385449_15966d7d109672b795abaac8964e7834-p_f.jpg
29386511,1,0,0,1,0,0,0,0,0,7405,672,1,0,1,1,1.1,3.333333333,437,11,1,2,1,29386511_b4f67080b4a7c5549f392c2460dacca5-p_f.jpg
29384509,26,0,2,1,3,1,0,0,0,6577,1052,1,0,1,1,1.233333333,3.333333333,437,11,1,1,1,29384509_70e5db89b00d47825a92016aebee28ce-p_f.jpg
29384507,12,0,1,0,0,0,0,0,0,6577,1104,1,0,1,1,1.233333333,3.333333333,437,11,2,3,1,29384507_b2ca57a9099468f6fb81d50394ddac53-p_f.jpg
89549506,56,0,5,2,0,0,0,0,0,7013,1653,1,0,1,1,1.066666667,4,413,11,3,3,2,89549506_5ab707154a1193c62b51ef5aae4517f7-p_f.jpg
29384505,54,0,1,2,3,0,0,0,0,6534,1732,1,0,1,1,1.233333333,3.333333333,437,11,2,4,1,29384505_27e2e8fbd66f73a38a83d7dce7dbb3b5-p_f.jpg
251031002,19,0,4,2,2,1,0,0,0,6664,880,1,0,1,1,1.2,3.333333333,437,11,2,2,2,251031002_b3a281006bfce78f10447ea3b374d0e7-p_f.jpg
29384502,9,0,0,2,0,0,0,0,0,7971,672,1,0,1,1,1.266666667,3.333333333,437,11,1,2,1,29384502_a066ab3887c2bcb6ebe5960f9a94c8d7-p_f.jpg
125715955,4,0,0,3,0,0,0,0,0,5662,2071,1,0,1,1,1.766666667,3,406,11,3,3,2,125715955_5293b0717ff37ec5af9a305db18e8b22-p_f.jpg
125460496,36,0,4,2,2,3,0,1,0,5837,2405,1,0,1,1,1.833333333,3,406,11,3,3,2,125460496_a10d845965a0e47fbeb54c11f78f97c6-p_f.jpg
29460842,40,0,4,2,2,1,0,0,0,7274,2435,1,0,1,1,1.366666667,3.333333333,473,11,3,2,2,29460842_633c0cb9ce26826c72b13a86869d8274-p_f.jpg
70353492,14,0,5,2,1,1,0,1,0,4225,1718,1,0,1,1,1.266666667,3,406,11,3,4,2,70353492_4eec85433a6dd64d4cd71a77007c0e72-p_f.jpg
70348419,22,0,5,1,0,1,0,1,0,4225,1025,1,0,1,1,1.233333333,3,406,11,2,3,1,70348419_7cf324085240e6c29fde30c677c63301-p_f.jpg
125459416,35,0,1,3,1,0,0,1,0,6534,1657,1,0,1,1,1.833333333,3,406,11,2,4,1,125459416_deaa1ff1250ca0a5a58b7eff511658b4-p_f.jpg
29384911,26,0,3,2,0,0,0,0,0,9692,1080,1,0,1,1,1.3,3,406,11,2,3,1,29384911_10ecb8f6ea200c8ebfa9d6d37650c42c-p_f.jpg
125157398,29,0,7,3,2,2,0,1,0,8581,2549,1,0,1,1,1.766666667,3,406,11,3,4,2,125157398_67b6439ce8565eee681e385faf8fbc6e-p_f.jpg
70348396,17,0,5,1,0,3,0,0,0,4530,1058,1,0,1,1,1.233333333,3,406,11,2,3,1,70348396_11ddaebc36834f4d044d096366736cb9-p_f.jpg
29384890,41,0,2,2,0,0,0,0,0,10497,1198,1,0,1,1,1.266666667,3,406,11,1.5,3,1,29384890_e8fb2f71a66e40b5b355e27eee53ea65-p_f.jpg
251029883,22,0,4,0,1,2,0,0,0,6534,1045,1,0,1,1,1.366666667,3.333333333,473,11,3,2,2,251029883_f34c3d2789b2c43be1eee7d05e4fc9a5-p_f.jpg
70353375,24,0,6,2,2,0,0,0,0,5706,1420,1,0,1,1,1.266666667,3,406,11,2,3,1,70353375_80f7078fe028009b3a8178b116e1cf8f-p_f.jpg
89552354,35,0,4,3,0,0,0,0,0,7971,2075,1,0,1,1,1.7,3,406,11,3,3,2,89552354_824890897744164dc855c5abb60a2b69-p_f.jpg
2086237848,25,0,4,1,0,1,0,0,0,7361,1100,1,0,1,1,1.2,3,406,11,0,2,2,2086237848_dbc784ca77c400893c955429192475b0-p_f.jpg
29460845,23,0,1,1,0,0,0,0,0,7230,1269,1,0,1,1,1.366666667,3.333333333,473,11,2,4,1,29460845_7ddf278126c84b6da742d383ae75d1e7-p_f.jpg
29384828,12,0,0,1,0,0,0,0,0,69696,560,1,0,1,1,1.2,3,406,11,1,1,1,29384828_edcbad60e28b10be55b41fb40c9b5f9e-p_f.jpg
125115319,34,0,4,1,3,1,0,0,0,7710,1679,1,0,1,1,1.8,3,406,11,3,3,2,125115319_2173e6ba06d708112f80c1ede28e0dbc-p_f.jpg
70348295,24,0,3,1,1,1,0,1,0,4225,808,1,0,1,1,1.233333333,3,406,11,1,2,1,70348295_8e9f5f23c53f06b87583ae96a7a1c8c4-p_f.jpg
70348292,1,0,7,4,0,0,0,0,0,5227,1867,1,0,1,1,1.266666667,3,406,11,3,3,2,70348292_5170bdf9c19e438134679ef06fbbb25a-p_f.jpg
29385761,27,0,4,1,1,0,0,1,0,7579,1431,1,0,1,1,1.5,3,406,11,2,4,1,29385761_9913ff38059dbb146835c5f5b36fd877-p_f.jpg
29461224,32,0,1,2,0,0,0,0,0,5955,984,1,0,1,1,1.333333333,3.333333333,473,11,1,3,1,29461224_f59a8a8ad714851853a28d7a35041244-p_f.jpg
29385723,25,0,1,0,1,1,0,0,0,7535,1637,1,0,1,1,1.366666667,3,406,11,2,4,1,29385723_49dd0e52cee8ccf3513decb088b53fa8-p_f.jpg
119381222,36,0,4,1,0,0,0,0,0,5749,3319,1,0,1,1,1.866666667,3,406,11,3,5,2,119381222_c5e4b024eb837df0faf80684149ba925-p_f.jpg
29385721,20,0,3,0,1,0,0,0,0,5967,1587,1,0,1,1,1.433333333,3,406,11,2,3,1,29385721_0823d11cf4a42a5d6dcca0f523242d75-p_f.jpg
29385718,21,0,4,2,1,1,0,0,0,6098,1132,1,0,1,1,1.366666667,3,406,11,2,2,1,29385718_73253913c2744c64af2b9b4630a5fb18-p_f.jpg
89549712,40,0,7,2,1,1,0,1,0,6490,1397,1,0,1,1,1.9,3,406,11,2,3,1,89549712_542ed7c3b28e35edd7747d36121b1476-p_f.jpg
89549708,25,0,4,2,0,0,0,0,0,4181,1671,1,0,1,1,1.233333333,3,406,11,3,3,2,89549708_e7447a2ba18ef67f91f9665bced648b7-p_f.jpg
29385706,25,0,1,2,1,0,0,0,0,6098,1113,1,0,1,1,1.366666667,3,406,11,1,3,1,29385706_3e05b1f6ca1f78096a362ebb6594d369-p_f.jpg
29383701,32,0,2,2,1,1,0,0,0,8232,1585,1,0,1,1,1.366666667,3,406,11,2,4,1,29383701_6b9074ffc218edefe19ef87bfa712382-p_f.jpg
89549189,46,0,4,2,3,0,0,0,0,6141,1442,1,0,1,1,1.966666667,3,406,11,2,3,1,89549189_7b675722a72ef27a910f3b135438a841-p_f.jpg
29383680,16,0,2,3,0,0,0,0,0,47044.8,2523,1,0,1,1,2.066666667,3,406,11,2,3,1,29383680_a70b023844005b3d2239ab474670bf8a-p_f.jpg
29383667,47,0,2,2,0,1,0,0,0,6795,1100,1,0,1,1,1.3,3,406,11,2,3,1,29383667_6159b8c76d8de84283a6bb740de5eb0d-p_f.jpg
2092731665,17,0,2,2,1,0,0,0,0,7056,1209,1,0,1,1,1.5,3,406,11,2,3,1,2092731665_efc675f2d23ac99fc4bef8e98e804816-p_f.jpg
89547157,31,0,2,2,1,0,0,0,0,8058,1722,1,0,1,1,2.033333333,3,406,11,2,3,1,89547157_7a98dbedfccc13e21eb5fe6733d74d5e-p_f.jpg
89549647,35,0,6,2,2,1,0,1,0,10890,2156,1,0,1,1,1.8,3,406,11,2,4,1,89549647_a146d96a14d9b196bb08730b81b37028-p_f.jpg
29384138,1,0,0,2,0,0,0,0,0,17859.6,1090,1,0,1,1,1.2,3.333333333,437,11,1,2,1,29384138_898dbb492e372a1224de34156341a4c6-p_f.jpg
119632118,64,0,3,2,3,1,0,0,0,5749,1657,1,0,1,1,1.833333333,3,406,11,2,3,1,119632118_731a5c778cff3ef0befd5f51eb72a913-p_f.jpg
125808107,60,0,5,2,0,0,0,0,0,5967,1399,1,0,1,1,1.866666667,3,406,11,2,3,1,125808107_211a8fdf4cb84d27907ac55e511be6b7-p_f.jpg
89549547,40,0,7,2,1,1,0,0,0,8145,1267,1,0,1,1,1.733333333,3,406,11,2,3,1,89549547_4b073ae15654f06fad814ff308978201-p_f.jpg
89547530,42,0,4,2,2,0,0,0,0,3920,1440,1,0,1,1,1.266666667,3,406,11,2,3,2,89547530_dbae2a543f65be98faf0f2a7c6e67cd2-p_f.jpg
29467987,37,0,3,1,0,2,0,0,0,9147,1320,1,0,1,1,1.766666667,3.666666667,1287,14,2,3,1,29467987_98e7c474530d0f60fb67baa84d6bdadb-p_f.jpg
29502267,6,0,2,1,1,1,0,0,0,7840,1773,1,0,1,1,1.7,3.666666667,1287,14,2,3,1,29502267_d0376d786d72d2fd414b4f7687bb2d14-p_f.jpg
29502237,17,0,3,1,0,0,0,0,0,7492,1230,1,0,1,1,1.6,3.666666667,1287,14,2,3,1,29502237_33b84c518e2b064862b1e5b310e3819a-p_f.jpg
29467737,1,0,4,1,0,0,0,0,0,7361,1205,1,0,1,1,1.633333333,3.666666667,1287,14,2,3,1,29467737_5a9f9c05c386a177e81e6a2623283fbc-p_f.jpg
29502235,10,0,2,2,0,0,0,0,0,7535,1241,1,0,1,1,1.6,3.666666667,1287,14,2,3,1,29502235_ad8aea95665116bc622e55c4849ab687-p_f.jpg
29468229,17,0,0,1,0,0,0,0,0,5706,1323,1,0,1,1,1.966666667,3.666666667,1287,14,2,3,1,29468229_5a1a42d97d78e80ca4103d40627c30bf-p_f.jpg
29468223,24,0,8,4,0,0,0,0,0,5749,1886,1,0,1,1,1.933333333,3.666666667,1287,14,2,3,2,29468223_176ede45cc9a11d9753ce18c0c246b52-p_f.jpg
29502216,25,0,2,1,1,0,0,0,0,6664,1084,1,0,1,1,1.633333333,3.666666667,1287,14,2,3,1,29502216_35a5162c6456da6e426d85f22db66b07-p_f.jpg
29468214,36,0,3,1,0,0,0,0,0,7971,1086,1,0,1,1,2.1,3.666666667,1287,14,2,3,1,29468214_01376c4296baacc3ef524b7a12f25224-p_f.jpg
29468211,27,0,4,2,2,1,0,0,0,6969,1152,1,0,1,1,2.1,3.666666667,1287,14,2,3,1,29468211_7334e45abc8fba463934845b14575d89-p_f.jpg
29502210,21,0,1,1,0,0,0,0,0,8668,1220,1,0,1,1,1.6,3.666666667,1287,14,2,3,1,29502210_f4482f6e77ea95d803ae776a3457a746-p_f.jpg
29467787,21,0,4,1,0,0,0,0,0,6625,1257,1,0,1,1,1.633333333,3.666666667,1287,14,2,3,1,29467787_a62293415cdfb98d95d4832c81f92705-p_f.jpg
29468210,21,0,4,1,1,1,0,0,0,5706,1030,1,0,1,1,2.1,3.666666667,1287,14,2,3,1,29468210_427ed64995f8857e4704775b55029ca1-p_f.jpg
29468208,1,0,7,4,0,0,0,0,0,7405,1519,1,0,1,1,2.1,3.666666667,1287,14,2,4,1,29468208_50abe24b9492cb42439d03e13d1acf60-p_f.jpg
29467695,40,5,3,2,1,0,0,0,0,7100,1128,1,0,1,1,1.633333333,3.666666667,1287,14,3,3,2,29467695_1affdbca5b80bdafac78cc8853e50c6f-p_f.jpg
29503194,31,0,4,1,1,0,0,1,0,7623,934,1,0,1,1,1.6,3.333333333,1317,14,2,3,1,29503194_5bc3970ee96f9035045acaec68c7c749-p_f.jpg
29466688,22,0,1,2,0,0,0,0,0,8102,1045,1,0,1,1,1.133333333,3,840,12,2,3,1,29466688_b775f67021e05ec052c1903d15a3f94a-p_f.jpg
29468182,20,0,3,1,1,0,0,0,0,5837,1183,1,0,1,1,1.933333333,3.666666667,1287,14,2,3,1,29468182_43a643212ca48ad3afb03394fa6ec4f7-p_f.jpg
29500181,29,0,4,2,1,1,0,0,0,9016,1319,1,0,1,1,1.3,3,840,12,2,4,1,29500181_64be8b099c9906a2a03dae8167ef8e14-p_f.jpg
29467958,14,0,2,1,0,0,0,0,0,7078,1247,1,0,1,1,1.833333333,3.666666667,1287,14,2,3,1,29467958_0ecf1e62fcb872be550e86e9911461fb-p_f.jpg
29500173,72,0,4,2,0,1,0,0,0,8581,1847,1,0,1,1,1.233333333,3,840,12,2,4,1,29500173_43efc1ccccb9d19102919ff6f0a38078-p_f.jpg
29502172,1,0,2,1,1,0,0,0,0,6534,1500,1,0,1,1,1.7,3.666666667,1287,14,2,3,1,29502172_8da7628314967abc0af63d7ed59d3a5a-p_f.jpg
29500165,23,0,3,1,1,0,0,0,0,7418,1078,1,0,1,1,1.2,3,840,12,2,3,1,29500165_07ef7b64ecc540fed1b71034d73873d4-p_f.jpg
29502498,25,0,3,0,1,1,0,0,0,9539,1296,1,0,1,1,1.366666667,3,840,12,2,3,1,29502498_adc39a2c61f2feb15450ed930e962427-p_f.jpg
29500153,13,1,4,2,1,1,0,0,0,11761.2,1286,1,0,1,1,1.233333333,3,840,12,2,3,1,29500153_c48d3a7f1f5258b046928872b25bde9d-p_f.jpg
29468153,37,0,3,0,0,0,0,0,0,5924,1319,1,0,1,1,1.933333333,3.666666667,1287,14,2,3,2,29468153_87ec95487c408c8ce37f21d6e1fa8374-p_f.jpg
29467636,29,0,2,2,2,3,0,0,0,6882,1681,1,0,1,1,1.666666667,3.666666667,1287,14,2,4,1,29467636_b2fc3da916496bb72811aeab01ce48df-p_f.jpg
29466631,1,0,3,2,1,1,0,0,0,10890,1081,1,0,1,1,1.133333333,3,840,12,2,3,1,29466631_e894c4b4c8a0c86035f8387b82055a2a-p_f.jpg
29500126,27,0,3,2,0,1,0,2,0,7056,1270,1,0,1,1,1.233333333,3,840,12,2,4,1,29500126_3ea256aa54976bbb8ee4e6d296ecebe7-p_f.jpg
29467619,18,0,4,1,0,0,0,0,0,6490,1157,1,0,1,1,1.6,3.666666667,1287,14,2,3,1,29467619_ad51388a1ef90039388badfd37dbdcc6-p_f.jpg
29466613,38,0,4,2,1,0,0,0,0,7797,1177,1,0,1,1,1.133333333,3,840,12,2,3,1,29466613_a5d2a96b508f21f1b15d70b0757242ab-p_f.jpg
29466605,16,0,3,1,0,0,0,0,0,9104,1060,1,0,1,1,1.133333333,3,840,12,2,3,1,29466605_7ce14e57575f89fd50b9cb17fe0944ca-p_f.jpg
305433597,25,0,2,2,1,1,0,1,0,6272,1891,1,0,1,1,1.666666667,3.666666667,1287,14,2,3,1,305433597_a5ad8444290b3f383d2af1d44caf04c9-p_f.jpg
29468097,33,0,3,2,1,0,0,0,0,6490,1742,1,0,1,1,2.033333333,3.666666667,1287,14,2,3,1,29468097_6f996660f4802028cad5af816f9ea240-p_f.jpg
29467593,22,0,4,2,1,1,0,1,0,5884,1082,1,0,1,1,1.633333333,3.666666667,1287,14,2,3,1,29467593_c904254b5fb081390e4a51d775564367-p_f.jpg
29467577,1,0,3,2,2,1,0,0,0,5662,1178,1,0,1,1,1.6,3.666666667,1287,14,2,3,1,29467577_54129ceac829f23ad8eeb7f4ec539ba2-p_f.jpg
29468069,43,0,2,3,1,3,0,0,0,5619,1364,1,0,1,1,2,3.666666667,1287,14,2,4,1,29468069_d1c391234206bccdca4ffb6981cd34ea-p_f.jpg
29500050,30,0,5,2,1,0,0,0,0,7840,1289,1,0,1,1,1.666666667,3.666666667,1287,14,2,4,1,29500050_ec60ef37e9ffb669690718da57214259-p_f.jpg
29468048,22,0,3,1,1,1,0,0,0,7409,1216,1,0,1,1,1.933333333,3.666666667,1287,14,2,3,1,29468048_1cb0f5c3568087787922c042a27b2d24-p_f.jpg
124836537,42,0,6,3,1,1,0,0,0,4225,1244,1,0,1,1,1.633333333,3.666666667,1287,14,3,3,2,124836537_678955c27f1764acfbe7faeb5e81e19b-p_f.jpg
