zpid,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
69809267,40,0,4,2,2,2,0,1,0,9670,3546,1,0,1,1,1.7,8.666666667,1664,18,4,5,2,69809267_39139f583d2b7aabc637344140af4185-p_f.jpg
29488268,51,0,3,3,2,0,0,1,0,7274,1553,1,0,1,1,0.933333333,4,840,13,2,3,1,29488268_c8550345c7e3161503657e865c02e4e7-p_f.jpg
29330232,38,0,3,1,1,0,0,0,0,20037.6,2413,1,0,1,1,1,6,1195,16,3,4,1,29330232_56c6a869fa03bedf565af17d0c7ef902-p_f.jpg
29479068,29,0,3,1,0,0,0,0,0,8842,1370,1,0,1,1,2.4,6,1494,17,2,3,1,29479068_86bfb83fbdf899b2aedab4f5b21faf10-p_f.jpg
29499447,24,0,0,1,0,0,0,0,0,5776,2206,1,0,1,1,1.166666667,6.666666667,1460,16,2.5,4,2,29499447_fdecd57e094d4bea05e4782996bbafae-p_f.jpg
64789767,40,0,3,1,3,0,0,1,0,11761.2,3826,1,0,1,1,1.633333333,8.666666667,1664,18,4,4,2,64789767_d492b843bbcfb8ae56359675cc08020a-p_f.jpg
29487551,79,0,5,4,1,1,0,2,0,43560,2271,1,0,1,1,2.3,8,1655,18,2,4,1,29487551_4d70c6a85fca489e721fce4187b46682-p_f.jpg
29486566,40,0,4,2,0,0,0,0,0,6838,2442,1,0,1,1,3.4,6,1494,17,3,3,2,29486566_feb74bad63d510030ffa174828ed3879-p_f.jpg
29329157,53,0,7,3,0,0,0,0,0,9975,3681,1,0,1,1,0.666666667,6,1189,16,4,5,2,29329157_91ae8bc4d09942821a44666646c863a3-p_f.jpg
29496056,56,0,7,2,0,0,0,0,0,7579,1679,1,0,1,1,2.033333333,4.666666667,887,14,2,3,1,29496056_f1cc1e42e2b26d6a9a00b2160cc64ae5-p_f.jpg
29505264,21,0,3,2,0,0,0,0,0,8973,3047,1,0,1,1,1.433333333,9,1755,18,3,4,1,29505264_ae9f9a8c24bd093737ee6654ca31a013-p_f.jpg
29485265,30,0,3,1,0,1,0,1,0,8494,1770,1,0,1,1,1.066666667,4.666666667,890,14,3,4,1,29485265_4d25823c453ec29bcf750ed0aa3a9bf9-p_f.jpg
29478050,25,0,1,2,0,0,0,0,0,9365,1817,1,0,1,1,3.666666667,6.666666667,1698,17,2,3,1,29478050_7bcc5ed5511dfc57870093afa4f7d8b3-p_f.jpg
58316760,1,0,0,1,0,0,0,0,0,12196.8,3332,1,0,1,1,1.533333333,9,1755,18,3,4,2,58316760_0f0a990a7b69ec158129dd6bc4943b89-p_f.jpg
29496445,36,0,4,1,0,0,0,0,0,8494,2530,1,0,1,1,1.433333333,8,1655,17,3,4,2,29496445_7e5fc3890ae53324034d3342f7aec91a-p_f.jpg
29329730,24,0,4,0,1,2,0,0,0,6054,2412,1,0,1,1,0.466666667,6,1189,16,3,3,2,29329730_e5a319e2a0399274d035cb0e972e7793-p_f.jpg
144362048,1,0,4,1,0,0,0,0,0,11325.6,1539,1,0,1,1,2.8,6.666666667,1698,17,2,3,1,144362048_6b97a7e2126ef6eae2ac4248e5492ae9-p_f.jpg
29485255,39,0,3,2,2,1,0,0,0,10628,1280,1,0,1,1,0.733333333,4,925,14,2,3,1,29485255_94b898812b0724256766c2f17918e999-p_f.jpg
29487064,2,0,7,3,0,0,0,0,0,10018,2490,1,0,1,1,1.566666667,8,1655,17,3,4,2,29487064_8eece8eb82748dabffbb0ebb75fc98da-p_f.jpg
29496440,1,0,4,1,0,0,0,0,0,8712,1894,1,0,1,1,1.466666667,8,1655,17,2,3,1,29496440_a519bb376a99b0c22445a9c7e25f26bf-p_f.jpg
29505258,40,0,6,2,0,0,0,0,0,7840,2858,1,0,1,1,1.433333333,9,1755,18,3,4,1,29505258_31c508cb07e4a6feefe8965f9ce3ff67-p_f.jpg
29331729,40,0,6,3,0,0,0,0,0,42688.8,4063,1,0,1,1,0.8,7,1298,16,5,6,2,29331729_97758b60bd97ee7cf8cc0a7776805bbd-p_f.jpg
29479537,25,0,6,2,0,0,0,0,0,6329,1652,1,0,1,1,3.566666667,6.666666667,1698,17,2,3,1,29479537_441e9ca5b9c9aba02d344c5eef7c1a5f-p_f.jpg
29491062,1,0,5,1,1,1,0,0,0,6534,2013,1,0,1,1,1.9,4.666666667,887,14,3,4,2,29491062_1a738b64baadaed43d2dc4edff5e1f66-p_f.jpg
58313754,82,0,4,2,3,2,0,1,0,9583,1330,1,0,1,1,1.133333333,4.666666667,890,14,2,3,1,58313754_9e8caf14ec1ba00b326bc6736a9f1bfc-p_f.jpg
58316756,29,0,3,1,1,3,0,0,0,8624,2671,1,0,1,1,1.4,9,1755,18,3,3,2,58316756_a9ffe304b51581271eba4f36d678a204-p_f.jpg
29335225,70,0,3,2,0,0,0,0,0,9374,4219,1,0,1,1,0.833333333,7,1298,16,5,4,1,29335225_ff04e439ce4c8c6506d8998526c0c19a-p_f.jpg
29495938,25,0,2,1,0,0,0,0,0,9452,1290,1,0,1,1,1.733333333,4.666666667,887,14,2,3,1,29495938_b4921faa89de2804a3f319b8c52c8195-p_f.jpg
29483562,32,0,5,3,3,1,0,1,0,8468,2524,1,0,1,1,2.9,6,1494,17,3,4,2,29483562_bc0938b63a83b1ccc8e98ab3e6ac476f-p_f.jpg
29488253,29,0,0,2,0,0,0,0,0,9670,1900,1,0,1,1,1,4,840,13,2,4,1,29488253_9b37087bed4be35c9620a8dc59ad1898-p_f.jpg
29479535,80,0,1,2,2,1,0,0,0,7187,1361,1,0,1,1,3.566666667,6.666666667,1698,17,2,3,1,29479535_b7de540acb3640626d2abf7dd4e9d815-p_f.jpg
29499437,28,0,2,2,0,0,0,0,0,8145,1560,1,0,1,1,1.2,6.666666667,1460,16,2,3,1,29499437_41a15cf7b83fb2dde12267955ad5e1b0-p_f.jpg
58316754,37,0,7,2,0,0,0,0,0,7971,3217,1,0,1,1,1.433333333,9,1755,18,4,4,2,58316754_767020cb20a8e7f22b5ac3df960117fd-p_f.jpg
29485253,10,0,6,2,0,0,0,0,0,6882,3360,1,0,1,1,1.266666667,4.666666667,890,14,4,8,2,29485253_6c641a3c335c38ec3dc703e913ab1874-p_f.jpg
29329223,36,0,2,3,0,0,0,0,0,9147,1436,1,0,1,1,0.633333333,6,1189,16,3,3,1,29329223_ad9752cd4287532d433ec18c3c2f473c-p_f.jpg
29484061,42,0,7,2,0,0,0,0,0,8982,2116,1,0,1,1,3.433333333,6,1494,17,3,3,2,29484061_9fcc881172eda8fe855485a7bc05dbcd-p_f.jpg
64668253,1,0,4,2,0,0,0,1,0,9583,3646,1,0,1,1,1.533333333,8.666666667,1664,18,4,4,2,64668253_e1410007af87ceb5165e77e1c69ba9ed-p_f.jpg
29479524,25,0,2,1,0,0,0,0,0,10062,1224,1,0,1,1,3.333333333,6.666666667,1660,17,2,3,1,29479524_a99273ed6bc71d1decfc6adc802cd0ff-p_f.jpg
58315435,32,0,3,1,1,1,0,1,0,11325.6,2849,1,0,1,1,1.6,7.333333333,1576,16,3,5,2,58315435_48b4b8a8c1752b8ee878881a92399524-p_f.jpg
29481061,1,0,0,1,0,0,0,0,0,65775.6,2080,1,0,1,1,2.533333333,6,1494,17,2,3,1,29481061_streetviewlocation5505McCartyLn2CAustin2CTX78749size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureM0XlPyjHuMDXGOAdF1VI96_j9m4.jpg
145655521,28,0,3,1,0,0,0,0,0,9583,2426,1,0,1,1,2.8,8,1655,18,3,4,1,145655521_46e26520f699f54640ca8e67deea251d-p_f.jpg
29333464,18,0,4,2,0,0,0,0,0,1350,1174,1,0,1,1,0.766666667,7,1298,16,2,2,1,29333464_bdfa93cae50c57e4408649e315a6835a-p_f.jpg
29507753,14,0,2,2,0,0,0,0,0,8755,2243,1,0,1,1,1.3,9,1755,18,2,4,1,29507753_269ca039eb32bd4c795d82f9fb0833cc-p_f.jpg
2082493252,1,0,7,1,0,0,0,1,0,9147,2074,1,0,1,1,0.833333333,4,840,13,3,3,2,2082493252_49b83e1768b70da26a2df081973b0d2d-p_f.jpg
58315431,36,0,4,2,0,0,0,0,0,8319,2191,1,0,1,1,1.6,7.333333333,1576,16,3,3,2,58315431_2dc3a925821d6e9f0426ee5ffc429b66-p_f.jpg
29487060,1,0,0,2,0,0,0,0,0,9147,1729,1,0,1,1,1.566666667,8,1655,17,3,3,2,29487060_6ece5eee6cfb72b3415851fd6e5dd890-p_f.jpg
29492021,30,0,4,2,1,0,0,0,0,7475,1839,1,0,1,1,1.3,9,1755,18,3,3,2,29492021_b4607497244847a5a62cfb57571e1253-p_f.jpg
29504753,26,0,2,1,0,0,0,0,0,8145,2638,1,0,1,1,1.166666667,9,1755,18,3,4,2,29504753_8298df3fd238849788b317438863a450-p_f.jpg
29331718,1,0,4,2,0,0,0,0,0,17859.6,6072,1,0,1,1,0.8,7,1298,16,6,6,2,29331718_7bdef9e7440455cf2b06f68cf157d9e2-p_f.jpg
29496427,26,0,3,1,0,0,0,0,0,10280,2387,1,0,1,1,1.066666667,9,1670,18,3,4,2,29496427_a4e6bbb0b65fb99c7a48a47b31750a6f-p_f.jpg
29484521,35,0,4,1,0,0,0,0,0,26136,3440,1,0,1,1,1.866666667,8,1655,17,4,5,2,29484521_b02599a28bb0b1c860ed172041a40d03-p_f.jpg
29505252,23,0,6,1,0,0,0,0,0,7797,3277,1,0,1,1,1.5,9,1755,18,4,5,2,29505252_03a3f0944ef467f21fdcb9743db55a2f-p_f.jpg
29481560,1,0,3,1,3,1,0,1,0,18295.2,2084,1,0,1,1,3.633333333,6,1494,17,2,3,1,29481560_237fc7e8a09630134f0788bbfedc1a4f-p_f.jpg
29488246,16,0,3,2,1,0,0,0,0,10890,1317,1,0,1,1,1,4,840,13,2,3,1,29488246_96fca22b4aedbc99abc2dc57394236f7-p_f.jpg
58315426,45,0,4,2,1,0,0,0,0,8537,2350,1,0,1,1,1.633333333,7.333333333,1576,16,3,4,2,58315426_dd90b0ccf3452bc644cd0c9a1c1fcb75-p_f.jpg
29479518,40,0,4,1,1,2,0,0,0,7187,1961,1,0,1,1,3.666666667,6.666666667,1698,17,3,3,2,29479518_241ec5a53b7d167425133f93049ef7fe-p_f.jpg
58313742,34,0,1,3,0,0,0,0,0,10890,2786,1,0,1,1,1.133333333,4.666666667,890,14,4,4,1,58313742_f7adfad6e568eedcabb5635d58b7db6d-p_f.jpg
64867751,28,0,2,1,0,0,0,0,0,13939.2,3386,1,0,1,1,1.5,8.666666667,1664,18,4,4,2,64867751_d1b20a5ff248fa7247dd1ba185dd021b-p_f.jpg
29479060,31,0,4,2,3,0,0,0,0,6307,1228,1,0,1,1,2.333333333,6,1494,17,2,3,1,29479060_e3d960da2f930dbb418af9d26c33282e-p_f.jpg
58312964,31,0,3,1,0,1,0,0,0,7710,1977,1,0,1,1,1.4,4,803,12,2,4,1,58312964_ad5ea8939becceaa4674a9a88b02543a-p_f.jpg
58315421,31,0,4,2,1,0,0,0,0,8145,2046,1,0,1,1,1.633333333,7.333333333,1576,16,2,3,1,58315421_82ea7b096170b644c2518db7d4934e5c-p_f.jpg
29479513,110,0,4,2,2,3,0,0,0,7235,1615,1,0,1,1,3.733333333,6.666666667,1698,17,2,3,1,29479513_9017417dc693b13a43fb5b0ef0620b66-p_f.jpg
2080139213,64,0,5,2,0,0,0,0,0,1581,1327,1,0,1,1,0.766666667,7,1298,16,2,2,2,2080139213_4930b2489f43105f836a6f98fa5b09c9-p_f.jpg
29491059,25,0,3,1,0,0,0,0,0,6534,2013,1,0,1,1,1.9,4.666666667,887,14,3,4,2,29491059_4bb9799c84d3037fa7b097351e18b4e1-p_f.jpg
29507751,1,0,6,1,0,0,0,0,0,7405,2315,1,0,1,1,1.3,9,1755,18,2,3,1,29507751_e937b1c41856f1184e858d37eca7c543-p_f.jpg
29482962,22,0,3,1,0,0,0,0,0,9888,1406,1,0,1,1,1.8,3.666666667,792,13,2,3,1,29482962_b1758cbd63a935c97d7cd2f56ee18ce5-p_f.jpg
58315420,16,0,4,2,0,0,0,0,0,7884,2121,1,0,1,1,1.6,7.333333333,1576,16,2,3,1,58315420_428a22b2c2bba12e76c3e26308d19b72-p_f.jpg
29486556,27,0,1,1,0,0,0,0,0,8450,1700,1,0,1,1,3.4,6,1494,17,2.5,3,2,29486556_f452bc0f4ba54fe11c89905773f38840-p_f.jpg
29479511,30,0,3,1,3,1,0,0,0,7361,1619,1,0,1,1,3.733333333,6.666666667,1698,17,3,3,2,29479511_0ca07ecd7ae879ac3aeaa8d932a59d36-p_f.jpg
58314958,49,0,5,2,1,3,0,0,0,8729,1346,1,0,1,1,0.933333333,4,840,13,2,3,1,58314958_3b5f9c2602a354ab9a34ea09ce0d000f-p_f.jpg
58315415,1,0,4,2,1,1,0,0,0,7187,3271,1,0,1,1,1.6,7.333333333,1576,16,0,5,2,58315415_streetviewlocation4712ChesneyRidgeDr2CAustin2CTX78749size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureOjV34P2HCDp7fCT7f-KazDCinz4.jpg
58316747,81,0,1,2,1,0,0,0,0,9713,2206,1,0,1,1,1.433333333,9,1755,18,2,4,1,58316747_dee6b50c367f00a83e67c141833f9c91-p_f.jpg
29327458,1,0,0,0,0,0,0,0,0,6098,2856,1,0,1,1,0.566666667,6,1189,16,0,4,2,29327458_3e04ce97c2233c116de0ef503598cf36-p_f.jpg
29484506,41,0,3,2,1,1,0,1,0,24393.6,3576,1,0,1,1,1.833333333,8,1655,17,4,3,2,29484506_844e34c6a78cb56d0f6f3d5189e4e486-p_f.jpg
58313235,25,0,1,2,1,1,0,1,0,10759,1282,1,0,1,1,1.133333333,4.666666667,890,14,2,3,1,58313235_b775a2d001446ec60fdae7382bbfc3d0-p_f.jpg
29479055,27,0,4,2,1,2,0,1,0,6969,1411,1,0,1,1,2.3,6,1494,17,2,3,1,29479055_1eecc51aae21f1d04c59351525603e2c-p_f.jpg
58315414,24,0,4,1,0,0,0,0,0,7710,2191,1,0,1,1,1.566666667,7.333333333,1576,16,3,3,2,58315414_3db32ba90af55cb7901549db00952382-p_f.jpg
29507747,30,0,8,1,0,0,0,0,0,11761.2,3148,1,0,1,1,1.333333333,9,1755,18,3,4,2,29507747_94fb917d1a7f9adeb2d75db8ac169f09-p_f.jpg
29488233,36,5,2,2,1,0,0,0,0,10890,1347,1,0,1,1,0.966666667,4,840,13,2,3,1,29488233_409ebd0d54d2d0be5cc3fbdd32ac2cea-p_f.jpg
29491551,1,0,0,1,0,0,0,0,0,7100,1892,1,0,1,1,1.1,9,1670,18,2,4,1,29491551_streetviewlocation5936LomitaVerdeCir2CAustin2CTX78749size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureeSflBC2AUGsgHjhdqBkvc3KN4eg.jpg
29492001,21,0,3,2,1,0,0,1,0,7056,1551,1,0,1,1,1.333333333,9,1755,18,2,3,1,29492001_076c2c4a446455f22c728b8717cccaca-p_f.jpg
29485233,1,0,4,2,0,0,0,0,0,7840,1112,1,0,1,1,1.333333333,4.666666667,890,14,1,3,1,29485233_910145036dbc5517ed1734469949c7b9-p_f.jpg
29499414,1,0,7,2,0,0,0,0,0,6534,1945,1,0,1,1,1.233333333,6.666666667,1460,16,3,3,2,29499414_92318d15cc1e9deacde290223ffd64ce-p_f.jpg
29505247,29,0,3,1,0,0,0,0,0,9844,2840,1,0,1,1,1.5,9,1755,18,3,3,1,29505247_3c87361df7ca0acf1c4ca682183c6039-p_f.jpg
29330209,25,0,8,5,0,0,0,0,0,22651.2,2573,1,0,1,1,1.133333333,6,1195,16,0,4,2,29330209_4403158c6db7ef2ba7609eac0768abb0-p_f.jpg
29488230,1,0,3,1,0,0,0,0,0,9147,1784,1,0,1,1,0.966666667,4,840,13,2,3,1,29488230_888f7eb8cc371ace51560657e456e090-p_f.jpg
29507746,28,0,4,2,0,0,0,0,0,8755,2140,1,0,1,1,1.333333333,9,1755,18,2,4,1,29507746_a0da04ea52155cd43a9d9d0985894a66-p_f.jpg
29479050,40,0,4,2,2,2,1,0,0,9060,2239,1,0,1,1,2.433333333,6,1494,17,3,4,2,29479050_b5e3e4e94777c30b9236751dba0ab808-p_f.jpg
29496413,34,0,4,1,1,0,0,0,0,8058,2247,1,0,1,1,1.1,9,1670,18,3,4,2,29496413_1afbc134c776b39464fca4daa916b07f-p_f.jpg
145652948,33,0,2,3,0,0,0,0,0,5431,2106,1,0,1,1,0.433333333,6,1189,16,3,3,2,145652948_8c6ca93a7b0875b310cc4ba72c4e4953-p_f.jpg
29484048,18,0,8,2,0,0,0,0,0,8986,1502,1,0,1,1,3.433333333,6,1494,17,2,3,1,29484048_c4b65e457e575edb614ee5256e4624e5-p_f.jpg
29485227,67,0,2,3,0,0,0,0,0,7579,1120,1,0,1,1,1.266666667,4.666666667,890,14,1,3,1,29485227_f2456fe0baf9db55782249205724edaf-p_f.jpg
125887739,34,0,4,1,0,0,0,0,0,6534,2929,1,0,1,1,1.9,9,1755,18,4,5,2,125887739_ed5c902308267fcbf644f14f71186261-p_f.jpg
29495910,24,0,6,2,0,0,0,0,0,9844,1506,1,0,1,1,1.766666667,4.666666667,887,14,2,3,1,29495910_2f399de3c008f3e745040e411a5170ed-p_f.jpg
29333205,59,0,3,2,2,1,0,0,0,9583,998,1,0,1,1,0.966666667,7,1298,16,1,2,1,29333205_9cbab46655762209cca912a546ec4e8e-p_f.jpg
58313324,32,0,5,0,2,0,0,0,1,23086.8,3160,1,0,1,1,1.1,4.666666667,890,14,4,5,2,58313324_e4f97f745989f7ff3855fbfb94671c41-p_f.jpg
29481541,28,0,4,2,2,1,0,1,0,11325.6,3688,1,0,1,1,3.6,6,1494,17,5,6,2,29481541_36cf632c1ca65d872aa908b0d9be03f8-p_f.jpg
83126226,78,0,4,2,0,0,0,0,0,9021,2131,1,0,1,1,0.833333333,4,840,13,3,3,2,83126226_3e54fc3bec87b1ed8cce811bd2ed0dbf-p_f.jpg
58316739,32,0,7,2,3,2,0,1,0,7500,3114,1,0,1,1,1.4,9,1755,18,3.5,4,2,58316739_d97c2d037a27bab7378e4a723be2e570-p_f.jpg
29499407,66,0,6,2,2,1,0,0,0,8668,1826,1,0,1,1,1.2,6.666666667,1460,16,2,3,1,29499407_35b212ebe7f0f93601c909b6e859e2e7-p_f.jpg
58313725,24,0,3,1,1,0,0,1,0,9670,1938,1,0,1,1,1.233333333,4.666666667,890,14,2,4,2,58313725_2c021f5dcd9dbe2bb56228db1f2bbe1b-p_f.jpg
58315739,1,0,3,2,0,0,0,0,0,12632.4,2489,1,0,1,1,1.433333333,8.666666667,1664,18,2,4,1,58315739_05665d1fc6fadf60455993d0290aa8c1-p_f.jpg
29327440,25,0,6,1,0,0,0,0,0,6897,1492,1,0,1,1,0.6,6,1189,16,2,2,1,29327440_80fa35261a3822a7be6da801364b632c-p_f.jpg
29477225,25,0,0,1,0,0,0,0,0,11325.6,1062,1,0,1,1,1.7,4,803,12,1,1,1,29477225_73c9d805736943d782df893339081a65-p_f.jpg
29504739,72,0,3,1,1,2,0,0,0,13068,2560,1,0,1,1,1.2,9,1755,18,3,5,1,29504739_a4f159049f53c0ea2c020d73c06f54b7-p_f.jpg
29333194,24,0,8,2,0,0,0,0,0,8886,2714,1,0,1,1,0.933333333,7,1298,16,4,4,1,29333194_8d19f35038b2834d42ce8eb697ec4ee0-p_f.jpg
29496479,26,0,7,3,1,2,0,0,0,7800,2082,1,0,1,1,1.466666667,8,1655,17,2,4,1,29496479_1601d2be514f02875afb6b426063b1f9-p_f.jpg
60138721,32,0,4,2,3,2,0,0,0,27007.2,2457,1,0,1,1,1,4.666666667,890,14,3,3,2,60138721_05392ed0c5e036280f74d86ecfc09ce8-p_f.jpg
29486537,40,0,3,1,0,1,0,0,0,13068,2658,1,0,1,1,3.033333333,6,1494,17,2,3,1,29486537_b7134a50ce75753ab6f0c9f84aceb2e6-p_f.jpg
29505238,19,0,3,2,2,0,0,0,0,7013,1933,1,0,1,1,1.333333333,9,1755,18,2,4,1,29505238_b811d3eb878abc3435de84801ee01f66-p_f.jpg
29327694,24,0,4,2,0,0,0,0,0,6011,1826,1,0,1,1,0.466666667,6,1189,16,2,2,2,29327694_012206197a4f9018af2897f578aab6de-p_f.jpg
29496402,27,0,5,2,1,2,0,1,0,6054,2401,1,0,1,1,1.066666667,9,1670,18,3,4,2,29496402_5df1391b05716aacd07b3b8dd8e5620e-p_f.jpg
29479032,32,0,3,1,0,0,0,0,0,9016,1213,1,0,1,1,2.433333333,6,1494,17,2,3,1,29479032_3e2aa3ce185ab15daab37ab7e8c6eb0d-p_f.jpg
58313719,27,0,8,3,1,2,0,0,0,9128,1755,1,0,1,1,1.2,4.666666667,890,14,2,3,1,58313719_922bc766274b1854d2f3c8e32000adfe-p_f.jpg
29329191,57,0,6,2,2,0,0,0,0,6665,1437,1,0,1,1,0.766666667,6,1189,16,2,3,1,29329191_995ee93a4831fa12bfbab946df93957a-p_f.jpg
2089291900,29,0,3,1,0,0,0,0,0,5793,1896,1,0,1,1,1.2,6.666666667,1460,16,3,4,1,2089291900_c936bcaaeda60451bdf36d3b586f4295-p_f.jpg
29507733,35,0,2,2,2,0,0,0,0,10018,3302,1,0,1,1,1.333333333,9,1755,18,4,4,2,29507733_582e8be7420930fd2f38367f9fb76312-p_f.jpg
58313716,28,0,0,1,0,0,0,0,0,15246,1688,1,0,1,1,1.166666667,4.666666667,890,14,2,4,1,58313716_60c9f6e68601834ecfb3b93694cd2338-p_f.jpg
29495894,19,0,3,2,0,0,0,0,0,9147,1331,1,0,1,1,1.766666667,4.666666667,887,14,2,3,1,29495894_a2b9223ac0b75aa1b50332f1a9616ff7-p_f.jpg
64891732,37,0,3,1,0,0,0,0,0,10585,3374,1,0,1,1,1.766666667,8.666666667,1664,18,3,4,2,64891732_69184134fe390fc4610c21c01b3fca0a-p_f.jpg
29327438,63,0,2,3,0,0,0,0,0,6446,2020,1,0,1,1,0.666666667,6,1189,16,2.5,4,1,29327438_a5d7c525c2198991c8cd3302bc397530-p_f.jpg
29495892,1,0,1,2,0,0,0,0,0,6534,1513,1,0,1,1,1.833333333,4.666666667,887,14,3,3,2,29495892_874b4f8157e7e5d8977c518cba7e1f44-p_f.jpg
125090715,32,0,4,2,2,2,0,1,0,7797,2035,1,0,1,1,0.566666667,4,925,14,3,3,2,125090715_569c0278f9abcabcbddc6201a99d0649-p_f.jpg
29327437,70,0,4,3,0,0,0,0,0,6534,1395,1,0,1,1,0.666666667,6,1189,16,2,3,1,29327437_f56bc0cfc4e070b06cf2b3c0bee08a03-p_f.jpg
29481531,25,0,4,1,0,0,0,0,0,9147,2100,1,0,1,1,3.233333333,6,1494,17,2,4,1,29481531_e6b8f0f9375893f9bdfa874e319fed89-p_f.jpg
58316732,40,0,4,2,3,2,0,1,0,7623,3127,1,0,1,1,1.533333333,9,1755,18,4,4,2,58316732_b3639e9b625af67a68d8ac0e3975a317-p_f.jpg
29499388,1,0,4,1,2,1,0,1,0,6796,2206,1,0,1,1,1.233333333,6.666666667,1460,16,3,4,2,29499388_538fcbd4fbc6b15753e614798fd2cc7c-p_f.jpg
29329187,30,0,0,0,0,0,0,0,0,5227,1710,1,0,1,1,0.733333333,6,1189,16,2,4,1,29329187_6ce7e8c4fac042d14bad63548ac50d08-p_f.jpg
58313715,52,0,3,2,3,0,1,0,0,16988.4,1737,1,0,1,1,1.2,4.666666667,890,14,2,4,1,58313715_8c44056e3311696ae4708b5b90c64369-p_f.jpg
29495888,31,0,4,2,2,1,0,0,0,6359,1416,1,0,1,1,1.833333333,4.666666667,887,14,2,3,1,29495888_a54605626a36a81f3c357d080264650c-p_f.jpg
29483529,1,0,3,1,0,0,0,0,0,11325.6,2476,1,0,1,1,2.766666667,6,1494,17,3,4,1,29483529_4230fbfd9ca5b752fc1f9a71ae345b94-p_f.jpg
29507732,35,0,3,1,0,0,0,0,0,10410,3189,1,0,1,1,1.366666667,9,1755,18,3,4,2,29507732_4df377e26efc96c4f86fdce21ea7a45c-p_f.jpg
58312714,27,0,2,1,0,0,0,0,0,9888,1391,1,0,1,1,1.366666667,4.666666667,890,14,2,3,1,58312714_3562898be96a6f2292a11d8aeb1347ec-p_f.jpg
70334886,32,1,3,2,2,2,0,0,0,9365,2169,1,0,1,1,1.133333333,9,1670,18,2,4,1,70334886_41381ac6dce0e9a626f952081516fc24-p_f.jpg
29490528,58,0,5,2,1,1,0,0,0,6534,2277,1,0,1,1,1.566666667,4.666666667,887,14,3,3,2,29490528_20895ed810d4db2fbabae7932805744f-p_f.jpg
29333930,62,0,3,2,1,0,0,0,0,11325.6,2222,1,0,1,1,0.833333333,7,1298,16,3,4,1,29333930_a5b4fd22314403fe48cc55bc9920a115-p_f.jpg
58316730,30,0,5,1,0,0,0,0,0,7623,3074,1,0,1,1,1.466666667,9,1755,18,3,3,2,58316730_88583fba35583604ff462010b489e8f0-p_f.jpg
70334878,44,0,9,2,2,2,0,1,0,6922,2230,1,0,1,1,1.133333333,9,1670,18,2,4,1,70334878_e7aa20f8843409bce9b34b6be676769a-p_f.jpg
58316727,35,0,4,1,1,0,0,1,0,7797,2808,1,0,1,1,1.466666667,9,1755,18,3,4,2,58316727_488b2bf07eb2a94650182398619c7c9c-p_f.jpg
29490526,23,0,3,1,2,1,0,0,0,6969,1913,1,0,1,1,1.566666667,4.666666667,887,14,3,3,2,29490526_01c0481448e05d3cac9af952e915aced-p_f.jpg
29485213,15,0,4,2,0,0,0,0,0,9936,1176,1,0,1,1,1.233333333,4.666666667,890,14,2,3,1,29485213_63c994031909e09bd32a05cd235a1747-p_f.jpg
29495878,58,0,4,2,2,0,0,0,0,6995,1416,1,0,1,1,1.966666667,4.666666667,887,14,2,3,1,29495878_f814962a1adee88fa9f0b2e0acffc267-p_f.jpg
29333176,23,0,1,2,0,1,0,0,0,10802,1095,1,0,1,1,0.933333333,7,1298,16,1,2,1,29333176_0c3c5019fd6449376c47b01df932c917-p_f.jpg
58316725,30,0,6,1,2,1,0,1,0,8624,2911,1,0,1,1,1.466666667,9,1755,18,3,4,2,58316725_4ff33ce6466a09ba48430149e660eae6-p_f.jpg
29486526,23,0,4,1,1,2,0,1,0,9975,1583,1,0,1,1,3,6,1494,17,2,3,1,29486526_19c02c31bc0bf48a46756b4737bfa1db-p_f.jpg
29485211,80,0,3,3,0,0,0,0,0,10890,1575,1,0,1,1,1.266666667,4.666666667,890,14,3,3,2,29485211_ba5c4bad785dae1fe392a236c1ee25de-p_f.jpg
58316723,1,0,0,1,0,0,0,0,0,10890,3160,1,0,1,1,1.466666667,9,1755,18,3,4,2,58316723_7c768ad95a81a3f0b4bbb3573344d05a-p_f.jpg
29331676,27,0,4,2,1,0,0,1,0,5227,1042,1,0,1,1,0.8,7,1298,16,1,3,1,29331676_21ae668441bbd9ac063d97bbf658e7c8-p_f.jpg
58312709,1,0,1,3,0,0,0,0,0,6969,3344,1,0,1,1,1.2,4.666666667,890,14,4,8,2,58312709_c3933d8981f92a2338cdd5e2a8a85269-p_f.jpg
29499875,23,0,2,2,0,0,0,0,0,6751,2191,1,0,1,1,1.366666667,6.666666667,1460,16,3,3,2,29499875_c757365d191e7d84a95bdd848dfcc27e-p_f.jpg
